Series_reference,Period,Data_value,Suppressed,STATUS,UNITS,Magnitude,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
BDCQ.SF1LL1CA,2018.09,7672.916,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Rental, Hiring and Real Estate Services",Current prices,Unadjusted,
BDCQ.SF1LL1CA,2018.12,8219.079,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Rental, Hiring and Real Estate Services",Current prices,Unadjusted,
BDCQ.SF1LL1CA,2019.03,7411.122,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Rental, Hiring and Real Estate Services",Current prices,Unadjusted,
BDCQ.SF1LL1CA,2019.06,7680.969,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Rental, Hiring and Real Estate Services",Current prices,Unadjusted,
BDCQ.SF1LL1CA,2019.09,7895.094,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Rental, Hiring and Real Estate Services",Current prices,Unadjusted,
BDCQ.SF1LL1CA,2019.12,8476.769,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Rental, Hiring and Real Estate Services",Current prices,Unadjusted,
BDCQ.SF1LL1CA,2020.03,7785.523,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Rental, Hiring and Real Estate Services",Current prices,Unadjusted,
BDCQ.SF1LL1CA,2020.06,6844.56,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Rental, Hiring and Real Estate Services",Current prices,Unadjusted,
BDCQ.SF1LL1CA,2020.09,7716.117,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Rental, Hiring and Real Estate Services",Current prices,Unadjusted,
BDCQ.SF1LL1CA,2020.12,8908.61,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Rental, Hiring and Real Estate Services",Current prices,Unadjusted,
BDCQ.SF1LL1CA,2021.03,8420.492,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Rental, Hiring and Real Estate Services",Current prices,Unadjusted,
BDCQ.SF1LL1CA,2021.06,9153.746,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Rental, Hiring and Real Estate Services",Current prices,Unadjusted,
BDCQ.SF1LL1CA,2021.09,8960.461,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Rental, Hiring and Real Estate Services",Current prices,Unadjusted,
BDCQ.SF1LL1CA,2021.12,9267.458,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Rental, Hiring and Real Estate Services",Current prices,Unadjusted,
BDCQ.SF1LL1CA,2022.03,8502.928,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Rental, Hiring and Real Estate Services",Current prices,Unadjusted,
BDCQ.SF1LL1CA,2022.06,8890.599,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Rental, Hiring and Real Estate Services",Current prices,Unadjusted,
BDCQ.SF1LL1CA,2022.09,8533.809,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Rental, Hiring and Real Estate Services",Current prices,Unadjusted,
BDCQ.SF1LL1CA,2022.12,8833.138,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Rental, Hiring and Real Estate Services",Current prices,Unadjusted,
BDCQ.SF1LL1CA,2023.03,8337.541,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Rental, Hiring and Real Estate Services",Current prices,Unadjusted,
BDCQ.SF1LL1CA,2023.06,9121.203,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Rental, Hiring and Real Estate Services",Current prices,Unadjusted,
BDCQ.SF1LL1CA,2023.09,9037.467,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Rental, Hiring and Real Estate Services",Current prices,Unadjusted,
BDCQ.SF1LL1CA,2023.12,9358.111,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Rental, Hiring and Real Estate Services",Current prices,Unadjusted,
BDCQ.SF1LL1CA,2024.03,8931.278,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Rental, Hiring and Real Estate Services",Current prices,Unadjusted,
BDCQ.SF1LL1CA,2024.06,9216.671,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Rental, Hiring and Real Estate Services",Current prices,Unadjusted,
BDCQ.SF1LL1CA,2024.09,9111.178,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Rental, Hiring and Real Estate Services",Current prices,Unadjusted,
BDCQ.SF1LL1CA,2024.12,9587.321,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Rental, Hiring and Real Estate Services",Current prices,Unadjusted,
BDCQ.SF1LL1CA,2025.03,9315.117,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Rental, Hiring and Real Estate Services",Current prices,Unadjusted,
BDCQ.SF1LL1CA,2025.06,9779.195,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Rental, Hiring and Real Estate Services",Current prices,Unadjusted,
BDCQ.SF1LL1CA,2025.09,9300.489,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Rental, Hiring and Real Estate Services",Current prices,Unadjusted,
BDCQ.SF1LL1CA,2025.12,10064.399,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Rental, Hiring and Real Estate Services",Current prices,Unadjusted,
BDCQ.SF1LL1CA,2026.03,9847.13,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Rental, Hiring and Real Estate Services",Current prices,Unadjusted,
BDCQ.SF1LL1CS,2016.06,6777.871,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Rental, Hiring and Real Estate Services",Current prices,Seasonally adjusted,
BDCQ.SF1LL1CS,2016.09,6651.315,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Rental, Hiring and Real Estate Services",Current prices,Seasonally adjusted,
BDCQ.SF1LL1CS,2016.12,6805.404,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Rental, Hiring and Real Estate Services",Current prices,Seasonally adjusted,
BDCQ.SF1LL1CS,2017.03,6890.535,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Rental, Hiring and Real Estate Services",Current prices,Seasonally adjusted,
BDCQ.SF1LL1CS,2017.06,7091.422,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Rental, Hiring and Real Estate Services",Current prices,Seasonally adjusted,
BDCQ.SF1LL1CS,2017.09,6818.893,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Rental, Hiring and Real Estate Services",Current prices,Seasonally adjusted,
BDCQ.SF1LL1CS,2017.12,7378.228,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Rental, Hiring and Real Estate Services",Current prices,Seasonally adjusted,
BDCQ.SF1LL1CS,2018.03,7446.867,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Rental, Hiring and Real Estate Services",Current prices,Seasonally adjusted,
BDCQ.SF1LL1CS,2018.06,7969.071,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Rental, Hiring and Real Estate Services",Current prices,Seasonally adjusted,
BDCQ.SF1LL1CS,2018.09,7978.033,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Rental, Hiring and Real Estate Services",Current prices,Seasonally adjusted,
BDCQ.SF1LL1CS,2018.12,7620.386,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Rental, Hiring and Real Estate Services",Current prices,Seasonally adjusted,
BDCQ.SF1LL1CS,2019.03,7823.324,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Rental, Hiring and Real Estate Services",Current prices,Seasonally adjusted,
BDCQ.SF1LL1CS,2019.06,7573.71,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Rental, Hiring and Real Estate Services",Current prices,Seasonally adjusted,
BDCQ.SF1LL1CS,2019.09,8149,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Rental, Hiring and Real Estate Services",Current prices,Seasonally adjusted,
BDCQ.SF1LL1CS,2019.12,7982.844,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Rental, Hiring and Real Estate Services",Current prices,Seasonally adjusted,
BDCQ.SF1LL1CS,2020.03,8162.051,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Rental, Hiring and Real Estate Services",Current prices,Seasonally adjusted,
BDCQ.SF1LL1CS,2020.06,6741.392,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Rental, Hiring and Real Estate Services",Current prices,Seasonally adjusted,
BDCQ.SF1LL1CS,2020.09,7900.991,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Rental, Hiring and Real Estate Services",Current prices,Seasonally adjusted,
BDCQ.SF1LL1CS,2020.12,8498.184,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Rental, Hiring and Real Estate Services",Current prices,Seasonally adjusted,
BDCQ.SF1LL1CS,2021.03,8781.726,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Rental, Hiring and Real Estate Services",Current prices,Seasonally adjusted,
BDCQ.SF1LL1CS,2021.06,9004.293,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Rental, Hiring and Real Estate Services",Current prices,Seasonally adjusted,
BDCQ.SF1LL1CS,2021.09,9130.649,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Rental, Hiring and Real Estate Services",Current prices,Seasonally adjusted,
BDCQ.SF1LL1CS,2021.12,8924.71,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Rental, Hiring and Real Estate Services",Current prices,Seasonally adjusted,
BDCQ.SF1LL1CS,2022.03,8824.302,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Rental, Hiring and Real Estate Services",Current prices,Seasonally adjusted,
BDCQ.SF1LL1CS,2022.06,8738.728,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Rental, Hiring and Real Estate Services",Current prices,Seasonally adjusted,
BDCQ.SF1LL1CS,2022.09,8678.188,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Rental, Hiring and Real Estate Services",Current prices,Seasonally adjusted,
BDCQ.SF1LL1CS,2022.12,8559.751,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Rental, Hiring and Real Estate Services",Current prices,Seasonally adjusted,
BDCQ.SF1LL1CS,2023.03,8612.494,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Rental, Hiring and Real Estate Services",Current prices,Seasonally adjusted,
BDCQ.SF1LL1CS,2023.06,8960.302,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Rental, Hiring and Real Estate Services",Current prices,Seasonally adjusted,
BDCQ.SF1LL1CS,2023.09,9196.196,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Rental, Hiring and Real Estate Services",Current prices,Seasonally adjusted,
BDCQ.SF1LL1CS,2023.12,9101.912,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Rental, Hiring and Real Estate Services",Current prices,Seasonally adjusted,
BDCQ.SF1LL1CS,2024.03,9179.876,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Rental, Hiring and Real Estate Services",Current prices,Seasonally adjusted,
BDCQ.SF1LL1CS,2024.06,9063.486,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Rental, Hiring and Real Estate Services",Current prices,Seasonally adjusted,
BDCQ.SF1LL1CS,2024.09,9278.359,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Rental, Hiring and Real Estate Services",Current prices,Seasonally adjusted,
BDCQ.SF1LL1CS,2024.12,9347.629,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Rental, Hiring and Real Estate Services",Current prices,Seasonally adjusted,
BDCQ.SF1LL1CS,2025.03,9529.732,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Rental, Hiring and Real Estate Services",Current prices,Seasonally adjusted,
BDCQ.SF1LL1CS,2025.06,9624.31,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Rental, Hiring and Real Estate Services",Current prices,Seasonally adjusted,
BDCQ.SF1LL1CS,2025.09,9497.246,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Rental, Hiring and Real Estate Services",Current prices,Seasonally adjusted,
BDCQ.SF1LL1CS,2025.12,9809.381,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Rental, Hiring and Real Estate Services",Current prices,Seasonally adjusted,
BDCQ.SF1LL1CS,2026.03,10047.894,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Rental, Hiring and Real Estate Services",Current prices,Seasonally adjusted,
BDCQ.SF1LL1CT,2016.06,6766.948,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Rental, Hiring and Real Estate Services",Current prices,Trend,
BDCQ.SF1LL1CT,2016.09,6684.422,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Rental, Hiring and Real Estate Services",Current prices,Trend,
BDCQ.SF1LL1CT,2016.12,6766.171,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Rental, Hiring and Real Estate Services",Current prices,Trend,
BDCQ.SF1LL1CT,2017.03,6947.359,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Rental, Hiring and Real Estate Services",Current prices,Trend,
BDCQ.SF1LL1CT,2017.06,6952.319,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Rental, Hiring and Real Estate Services",Current prices,Trend,
BDCQ.SF1LL1CT,2017.09,7011.846,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Rental, Hiring and Real Estate Services",Current prices,Trend,
BDCQ.SF1LL1CT,2017.12,7211.783,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Rental, Hiring and Real Estate Services",Current prices,Trend,
BDCQ.SF1LL1CT,2018.03,7587.19,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Rental, Hiring and Real Estate Services",Current prices,Trend,
BDCQ.SF1LL1CT,2018.06,7887.315,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Rental, Hiring and Real Estate Services",Current prices,Trend,
BDCQ.SF1LL1CT,2018.09,7920.719,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Rental, Hiring and Real Estate Services",Current prices,Trend,
BDCQ.SF1LL1CT,2018.12,7762.858,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Rental, Hiring and Real Estate Services",Current prices,Trend,
BDCQ.SF1LL1CT,2019.03,7655.134,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Rental, Hiring and Real Estate Services",Current prices,Trend,
BDCQ.SF1LL1CT,2019.06,7782.521,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Rental, Hiring and Real Estate Services",Current prices,Trend,
BDCQ.SF1LL1CT,2019.09,7954.187,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Rental, Hiring and Real Estate Services",Current prices,Trend,
BDCQ.SF1LL1CT,2019.12,8097.805,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Rental, Hiring and Real Estate Services",Current prices,Trend,
BDCQ.SF1LL1CT,2020.03,8142.971,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Rental, Hiring and Real Estate Services",Current prices,Trend,
BDCQ.SF1LL1CT,2020.06,8099.429,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Rental, Hiring and Real Estate Services",Current prices,Trend,
BDCQ.SF1LL1CT,2020.09,8082.654,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Rental, Hiring and Real Estate Services",Current prices,Trend,
BDCQ.SF1LL1CT,2020.12,8390.225,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Rental, Hiring and Real Estate Services",Current prices,Trend,
BDCQ.SF1LL1CT,2021.03,8802.866,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Rental, Hiring and Real Estate Services",Current prices,Trend,
BDCQ.SF1LL1CT,2021.06,9019.041,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Rental, Hiring and Real Estate Services",Current prices,Trend,
BDCQ.SF1LL1CT,2021.09,9081.166,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Rental, Hiring and Real Estate Services",Current prices,Trend,
BDCQ.SF1LL1CT,2021.12,8963.517,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Rental, Hiring and Real Estate Services",Current prices,Trend,
BDCQ.SF1LL1CT,2022.03,8816.893,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Rental, Hiring and Real Estate Services",Current prices,Trend,
BDCQ.SF1LL1CT,2022.06,8745.566,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Rental, Hiring and Real Estate Services",Current prices,Trend,
BDCQ.SF1LL1CT,2022.09,8655.278,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Rental, Hiring and Real Estate Services",Current prices,Trend,
BDCQ.SF1LL1CT,2022.12,8567.475,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Rental, Hiring and Real Estate Services",Current prices,Trend,
BDCQ.SF1LL1CT,2023.03,8651.474,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Rental, Hiring and Real Estate Services",Current prices,Trend,
BDCQ.SF1LL1CT,2023.06,8946.445,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Rental, Hiring and Real Estate Services",Current prices,Trend,
BDCQ.SF1LL1CT,2023.09,9143.278,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Rental, Hiring and Real Estate Services",Current prices,Trend,
BDCQ.SF1LL1CT,2023.12,9165.722,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Rental, Hiring and Real Estate Services",Current prices,Trend,
BDCQ.SF1LL1CT,2024.03,9114.364,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Rental, Hiring and Real Estate Services",Current prices,Trend,
BDCQ.SF1LL1CT,2024.06,9137.095,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Rental, Hiring and Real Estate Services",Current prices,Trend,
BDCQ.SF1LL1CT,2024.09,9224.368,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Rental, Hiring and Real Estate Services",Current prices,Trend,
BDCQ.SF1LL1CT,2024.12,9381.317,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Rental, Hiring and Real Estate Services",Current prices,Trend,
BDCQ.SF1LL1CT,2025.03,9519.651,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Rental, Hiring and Real Estate Services",Current prices,Trend,
BDCQ.SF1LL1CT,2025.06,9586.807,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Rental, Hiring and Real Estate Services",Current prices,Trend,
BDCQ.SF1LL1CT,2025.09,9623.172,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Rental, Hiring and Real Estate Services",Current prices,Trend,
BDCQ.SF1LL1CT,2025.12,9808.623,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Rental, Hiring and Real Estate Services",Current prices,Trend,
BDCQ.SF1LL1CT,2026.03,9996.473,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Rental, Hiring and Real Estate Services",Current prices,Trend,
BDCQ.SF1LLCA,2016.06,6792.689,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),"Rental, Hiring and Real Estate Services",Current,Unadjusted,
BDCQ.SF1LLCA,2016.09,6352.806,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),"Rental, Hiring and Real Estate Services",Current,Unadjusted,
BDCQ.SF1LLCA,2016.12,7496.077,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),"Rental, Hiring and Real Estate Services",Current,Unadjusted,
BDCQ.SF1LLCA,2017.03,6480.287,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),"Rental, Hiring and Real Estate Services",Current,Unadjusted,
BDCQ.SF1LLCA,2017.06,7125.573,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),"Rental, Hiring and Real Estate Services",Current,Unadjusted,
BDCQ.SF1LLCA,2017.09,6531.226,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),"Rental, Hiring and Real Estate Services",Current,Unadjusted,
BDCQ.SF1LLCA,2017.12,8050.852,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),"Rental, Hiring and Real Estate Services",Current,Unadjusted,
BDCQ.SF1LLCA,2018.03,7031.13,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),"Rental, Hiring and Real Estate Services",Current,Unadjusted,
BDCQ.SF1LLCA,2018.06,8043.255,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),"Rental, Hiring and Real Estate Services",Current,Unadjusted,
BDCQ.SF1LLCA,2018.09,7672.916,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),"Rental, Hiring and Real Estate Services",Current,Unadjusted,
BDCQ.SF1LLCA,2018.12,8219.079,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),"Rental, Hiring and Real Estate Services",Current,Unadjusted,
BDCQ.SF1LLCA,2019.03,7411.122,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),"Rental, Hiring and Real Estate Services",Current,Unadjusted,
BDCQ.SF1LLCA,2019.06,7680.969,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),"Rental, Hiring and Real Estate Services",Current,Unadjusted,
BDCQ.SF1LLCA,2019.09,7895.094,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),"Rental, Hiring and Real Estate Services",Current,Unadjusted,
BDCQ.SF1LLCA,2019.12,8476.769,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),"Rental, Hiring and Real Estate Services",Current,Unadjusted,
BDCQ.SF1LLCA,2020.03,7785.523,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),"Rental, Hiring and Real Estate Services",Current,Unadjusted,
BDCQ.SF1LLCA,2020.06,6844.56,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),"Rental, Hiring and Real Estate Services",Current,Unadjusted,
BDCQ.SF1LLCA,2020.09,7716.117,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),"Rental, Hiring and Real Estate Services",Current,Unadjusted,
BDCQ.SF1LLCA,2020.12,8908.61,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),"Rental, Hiring and Real Estate Services",Current,Unadjusted,
BDCQ.SF1LLCA,2021.03,8420.492,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),"Rental, Hiring and Real Estate Services",Current,Unadjusted,
